,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_snum,sy_pnum,sy_dist,esi,p_habitable,pl_name
2975,2.01,4.7,3.18,24.94598,0.1817,6570.0,1.39,1.29,-0.03,1,2,266.864,0.47108910155399936,0,K2-243 c
2976,2.79,8.2,2.07,12.409,0.1151,6504.0,1.57,1.32,0.04,1,1,521.716,0.3610595061986195,0,K2-249 b
2977,3.0,9.27,1.89,19.0921,0.149,6351.0,1.31,1.21,0.01,1,1,661.873,0.3471221735440091,0,K2-258 b
2978,2.32,5.99,2.64,15.48043,0.1271,6059.0,1.13,1.14,0.16,1,1,416.457,0.414981537272312,0,K2-259 b
2979,17.396,451.3186,0.5,2.6266657,0.0404,6367.0,1.69,1.39,-0.14,1,1,663.834,0.2577861606715542,0,K2-260 b
2980,9.528,59.75174,0.38,11.633478,0.1034,5445.0,1.64,1.09,0.36,1,1,213.283,0.25804295985846504,0,K2-261 b
2981,1.57,3.09,4.39,4.144965,0.0531,6209.0,1.45,1.16,-0.08,1,1,360.76,0.5845546534600512,0,K2-269 b
2982,4.48,30.9,1.87,6.771315,0.06702,5248.0,0.89,0.87,0.13,3,1,249.645,0.3073676763982127,0,K2-27 b
2983,3.05,9.53,1.85,11.7195663,0.0729,5161.0,0.85,0.89,0.2,1,1,308.105,0.34109023578737435,0,K2-273 b
2984,2.07,4.94,3.06,6.326763,0.0675,5741.0,0.97,1.02,0.11,1,1,113.123,0.4527889609978568,0,K2-277 b
2985,2.98,9.17,1.9,3.334966,0.0488,6747.0,1.61,1.4,0.0,1,1,786.439,0.3428918486210515,0,K2-278 b
2986,7.5,37.1,0.48,19.89526,0.1461,5500.0,1.28,1.03,0.33,1,1,391.537,0.2637805040648974,0,K2-280 b
2987,8.18,50.9,0.511,8.687721,0.0773,4812.0,0.76,0.82,0.22,1,1,458.139,0.26037503728005484,0,K2-281 b
2988,3.52,12.2,1.54,1.921036,0.0291,5060.0,0.82,0.89,0.28,1,1,402.915,0.3122613260087043,0,K2-283 b
2989,9.494,100.11645,0.643,14.893291,0.1206,5695.0,1.07,1.06,0.2,1,1,158.335,0.26560325918881905,0,K2-287 b
2990,9.1,61.0,0.445,13.156969,0.107,5529.0,1.03,0.95,0.162,1,1,274.3,0.2601663871713635,0,K2-289 b
2991,13.339,232.0159,0.53,3.2588321,0.04217,5358.0,0.86,0.94,0.16,2,1,178.475,0.25873462229209293,0,K2-29 b
2992,3.06,10.9,4.1,9.21165,0.0923,6302.0,1.51,1.19,-0.06,3,2,272.909,0.4263166709507397,0,K2-290 b
2993,11.276,246.00042,1.01,48.36685,0.305,6302.0,1.51,1.19,-0.06,3,2,272.909,0.28729681486411845,0,K2-290 c
2994,2.63,24.5,7.4,16.9841,0.13,5725.0,1.09,1.0,0.07,1,1,114.293,0.4303161799661403,0,K2-292 b
2995,10.054,106.47305,0.612,4.024867,0.0451,4444.0,0.7,0.74,0.14,1,1,232.801,0.26105611131870016,0,K2-295 b
2996,11.646,184.02357,0.64,4.098503,0.04839,5425.0,0.84,0.9,-0.15,1,1,333.042,0.2617481907968018,0,K2-30 b
2997,11.882,563.83042,1.85,1.25785,0.022,5280.0,0.78,0.91,0.08,2,1,110.527,0.29460944535050104,0,K2-31 b
2998,12.8,1719.45168,4.51,921.2,1.961,5959.0,1.22,1.18,0.255,1,2,109.86,0.35076229494496003,0,K2-312 c
2999,8.676,82.6358,0.694,12.4551225,0.1016,5282.0,0.82,0.9,0.098,1,1,233.237,0.2661212659205943,0,K2-329 b
3000,13.75,539.67534,0.94,2.9956348,0.0442,6168.0,1.42,1.16,0.01,1,1,348.646,0.2690741566794706,0,K2-34 b
3001,3.72,13.4,1.43,16.3488637,0.145,5794.0,1.0,0.98,-0.02,1,1,517.687,0.30916122554772985,0,K2-357 b
3002,1.655,7.7,9.3,4.01593,0.0503,5705.0,1.14,1.05,0.235,1,2,192.69,0.4646830537030124,0,K2-38 b
3003,2.49,7.4,2.63,10.56103,0.0959,5705.0,1.14,1.05,0.235,1,2,192.69,0.39899007495701316,0,K2-38 c
3004,6.277,28.6047,0.5,4.60543,0.05708,4881.0,2.97,0.66,0.32,1,1,307.47,0.2601596594692807,0,K2-39 b
3005,0.99,0.937,5.31,3.2141,0.0511,5711.0,1.38,1.02,0.142,1,1,298.219,0.7751780062001622,0,K2-411 b
3006,2.116,5.13,2.98,5.9382,0.0586,5590.0,0.98,0.89,0.014,1,1,654.085,0.44443589710962267,0,K2-412 b
3007,2.433,6.5,2.48,5.657,0.06,5912.0,1.58,1.15,0.0,1,1,476.703,0.39640525225849305,0,K2-44 b
3008,18.0,45700.0,43.1,3.535055,0.054,7147.0,2.19,1.69,0.055,1,1,1038.41,0.12418221924596858,0,K2-52 b
3009,7.656,135.39558,1.7,3.00265,0.045,5500.0,1.12,0.97,0.01,1,1,491.87,0.2910139067492325,0,K2-60 b
3010,2.48,6.71,2.42,2.57302,0.0392,6293.0,1.36,1.21,0.17,1,1,405.732,0.38962364345996514,0,K2-61 b
3011,2.49,21.3,7.8,5.06963,0.05983,5887.0,1.67,1.11,-0.047,1,1,513.877,0.41944424974927624,0,K2-66 b
3012,2.67,7.61,2.2,28.67992,0.1814,5772.0,0.96,0.97,-0.07,1,1,738.553,0.3781968793162764,0,K2-7 b
3013,2.89,8.7,1.98,13.97896,0.1112,5622.0,0.93,0.94,0.06,1,1,232.964,0.3534172568416077,0,K2-70 b
3014,2.45,6.57,2.45,7.49543,0.07619,5922.0,1.06,1.05,0.09,1,1,269.183,0.3946487484437124,0,K2-73 b
3015,2.67,7.61,2.2,7.8142,0.081,5995.0,1.56,1.16,0.3,1,2,561.93,0.37083170833833323,0,K2-75 b
3016,2.77,8.1,2.09,18.311,0.1429,5995.0,1.56,1.16,0.3,1,2,561.93,0.3648996462408854,0,K2-75 c
3017,4.09,9.2,0.73,10.9947,0.0988,5897.0,1.27,1.07,0.035,1,1,256.011,0.2815393749784878,0,K2-79 b
3018,2.41,6.39,2.51,6.4215,0.0665,5652.0,0.93,0.95,0.278,1,2,284.876,0.3995666501541691,0,K2-84 b
3019,2.03,4.78,3.14,27.86,0.1768,5652.0,0.93,0.95,0.278,1,2,284.876,0.468157114156764,0,K2-84 c
3020,7.6,44.9,0.562,9.726618,0.094,5747.0,1.4,1.16,0.328,1,1,491.242,0.2621833971298701,0,K2-87 b
3021,10.61,152.5584,0.702,8.406726,0.086,4717.0,4.47,1.2,0.33,1,1,878.43,0.2647925328335006,0,K2-97 b
3022,5.2,32.2,2.15,10.136448,0.0974,6172.0,1.57,1.2,-0.06,1,1,518.625,0.31222892576835576,0,K2-98 b
3023,11.73,308.2951,1.05,18.251985,0.1597,6217.0,2.63,1.63,0.21,1,1,519.229,0.2772867294399131,0,K2-99 b
3024,12.442,8654.15,24.7,1.217514,0.02466,6518.0,1.46,1.32,0.131,1,1,268.43,0.13328034778943929,0,KELT-1 b
3025,15.681,215.80657,0.308,4.1662739,0.0525,5948.0,1.21,1.11,0.09,1,1,188.404,0.2537096858129225,0,KELT-10 b
3026,15.132,54.34893,0.093,4.7361,0.06229,5375.0,2.69,1.44,0.17,1,1,99.1596,0.248940927225806,0,KELT-11 b
3027,19.952,301.9385,0.209,5.031623,0.06708,6279.0,2.37,1.59,0.19,1,1,368.03,0.2516946244253478,0,KELT-12 b
3028,19.537,408.09372,0.322,1.7100566,0.03005,5720.0,1.52,1.24,0.32,1,1,250.121,0.25320815840484473,0,KELT-14 b
3029,19.504,416.3573,0.36,3.32944,0.04613,6003.0,1.78,2.06,0.05,2,1,324.683,0.2546552964147182,0,KELT-15 b
3030,15.861,874.0325,1.2,0.9689951,0.02044,6236.0,1.36,1.21,-0.002,2,1,444.586,0.2754164036805209,0,KELT-16 b
3031,17.094,416.3573,0.46,3.0801716,0.04881,7454.0,1.65,1.64,-0.018,1,1,226.5,0.2569683798784124,0,KELT-17 b
3032,17.598,375.0394,0.377,2.8717518,0.0455,6670.0,1.91,1.52,0.09,2,1,321.376,0.2549048505488667,0,KELT-18 b
3033,21.409,1293.5681,0.744,4.6117093,0.0637,7500.0,1.83,1.62,-0.12,2,1,300.276,0.26453893810003465,0,KELT-19 A b
3034,15.132,540.311,0.91,4.11379,0.05497,6327.0,1.93,1.54,0.0,2,1,134.058,0.2686628048896523,0,KELT-2 A b
3035,19.515,1074.90106,0.806,3.4741085,0.0542,8720.0,1.57,1.76,-0.29,1,1,136.426,0.2657409828781735,0,KELT-20 b
3036,17.777,1242.7153,1.24,3.6127647,0.05224,7598.0,1.64,1.46,-0.405,1,1,470.878,0.2774203353115668,0,KELT-21 b
3037,14.83,298.12454,0.503,2.255251,0.03302,5899.0,1.0,0.94,-0.105,2,1,126.261,0.2577340593358588,0,KELT-23 A b
3038,12.711,1458.83239,3.9,5.55149296,0.0665,6426.0,1.34,1.27,0.138,2,1,96.5173,0.37338132987161,0,KELT-24 b
3039,19.044,286.68266,0.228,2.9895932,0.04317,6206.0,1.6,1.2,-0.116,3,1,218.05,0.2514414354459847,0,KELT-4 A b
3040,14.572,165.2716,0.311,7.8457,0.07939,6102.0,1.73,1.42,-0.28,1,2,240.726,0.2550363849011164,0,KELT-6 b
3041,13.0,1179.1493,2.95,1276.0,2.39,6272.0,1.53,1.13,-0.27,1,2,240.726,0.23700229405587447,0,KELT-6 c
3042,17.934,441.7837,0.442,2.73477,0.04415,6768.0,1.81,1.76,0.0,1,1,136.681,0.2564167076771646,0,KELT-7 b
3043,18.159,209.7678,0.167,3.24406,0.0455,5754.0,1.46,0.81,0.27,1,1,197.572,0.2501204861273461,0,KELT-8 b
3044,21.196,915.3504,0.53,1.4811235,0.03462,10170.0,2.36,2.52,-0.03,2,1,204.455,0.2581324423525418,0,KELT-9 b
3045,12.1,5768.58559,17.9,3552.0,5.14,4829.0,5.86,1.42,0.12,1,1,401.229,0.03524013258500675,0,KIC 3526061 b
3046,6.4,33.6,0.704,440.7813,1.1455,6340.0,1.24,1.07,-0.38,1,2,1274.01,0.4119071863876411,0,KIC 5437945 b
3047,4.6,19.2,1.08,572.3847,1.4062,6065.0,1.03,0.98,-0.28,1,2,1594.74,0.34734261316643883,0,KIC 9663113 b
3048,13.787,349.613,0.733,17.855182,0.154,6635.0,1.4,1.5,0.081,1,2,399.398,0.26884534415975575,0,KOI-12 b
3049,10.54,460.83,2.1,86.647661,0.382,5520.0,1.13,0.99,0.27,2,1,656.0,0.334998008846843,0,KOI-1257 b
3050,16.948,2949.4624,3.6,1.763588,0.03641,7650.0,1.74,1.72,0.2,3,1,519.096,0.35890607261915225,0,KOI-13 b
3051,14.0,214.1,0.429,22.26492,0.154121,5466.0,0.9,0.99,0.27,1,3,376.863,0.26289033641365717,0,KOI-142 c
3052,1.9,4.6,3.69,20.4415,0.14728,5833.0,0.97,1.02,0.06,1,2,1131.64,0.5047755826164454,0,KOI-1599.01
3053,1.9,9.0,7.21,13.6088,0.112293,5833.0,0.97,1.02,0.06,1,2,1131.64,0.5076467924759177,0,KOI-1599.02
3054,8.86,71.0,0.56,134.4628,0.5135,5922.0,1.14,1.08,0.11,1,2,865.73,0.31307392600951717,0,KOI-1783.01
3055,5.44,15.0,0.51,284.215,0.8453,5922.0,1.14,1.08,0.11,1,2,865.73,0.40545921408625407,0,KOI-1783.02
3056,11.097,613.4119,2.46,141.241671,0.534,5830.0,0.96,1.01,0.16,1,1,921.986,0.372170934822816,0,KOI-3680 b
3057,0.759,0.44,5.53,0.240104,0.006,27730.0,0.2,0.5,-0.106,1,2,1231.02,0.7167799317139071,0,KOI-55 b
3058,0.867,0.655,5.52,0.342887,0.0076,27730.0,0.2,0.5,-0.106,1,2,1231.02,0.747292271585209,0,KOI-55 c
3059,11.27,106.0,0.363,22.342989,0.1684,6182.0,1.52,1.28,0.023,2,4,477.052,0.2613506885740451,0,KOI-94 d
3060,6.56,35.0,0.6,54.32031,0.3046,6182.0,1.52,1.28,0.023,2,4,477.052,0.28030624308067725,0,KOI-94 e
3061,14.1,209.8,0.411,21.512,0.1467,5295.0,0.82,0.93,0.12,1,2,252.667,0.26218954889327467,0,KOI-984 c
3062,11.545,346.4347,1.31,1.706291,0.0269,5165.0,0.91,0.89,0.22,1,1,262.706,0.2787478365917613,0,KPS-1 b
3063,4.76,20.3,1.03,120.0181272,0.5337,6453.0,1.51,1.4,0.35,1,1,1115.62,0.32592263610475597,0,Kepler-1000 b
3064,1.71,3.57,3.92,4.33642933,0.0564,6144.0,1.57,1.22,0.04,1,1,408.303,0.5377514937871352,0,Kepler-1002 b
3065,1.78,3.82,3.72,3.55485691,0.0444,6109.0,1.17,1.11,0.01,1,1,941.902,0.517503029721526,0,Kepler-1003 b
3066,6.28,32.5,0.721,5.28789787,0.0671,4972.0,3.39,1.11,-0.04,1,1,1152.68,0.26588188086463416,0,Kepler-1004 b
3067,1.5,2.86,4.66,6.49801525,0.0669,5782.0,1.06,1.0,0.02,1,1,567.806,0.6126861191663956,0,Kepler-1005 b
3068,5.77,51.1,1.45,3.4876812,0.0474,5667.0,1.56,1.17,0.33,1,2,927.981,0.286170802601362,0,Kepler-101 b
3069,1.25,3.78,10.5,6.02976,0.0684,5667.0,1.56,1.17,0.33,1,2,927.981,0.5190308220425236,0,Kepler-101 c
3070,2.87,8.6,2.0,5.75322197,0.0633,5416.0,0.88,0.91,0.08,1,1,736.779,0.35223593957016447,0,Kepler-1011 b
3071,3.55,12.3,1.51,16.00494214,0.1396,6769.0,1.81,1.49,0.06,1,1,739.357,0.3154343295840881,0,Kepler-1015 b
3072,2.18,5.39,2.86,1.95452434,0.0307,5821.0,1.0,0.99,-0.03,1,2,1402.82,0.4317772496046873,0,Kepler-1016 b
3073,3.68,13.1,1.44,105.6551369,0.4389,5821.0,1.0,0.99,-0.03,1,2,1402.82,0.34586757188606915,0,Kepler-1016 c
3074,1.99,4.62,3.22,7.23400469,0.0702,5473.0,0.87,0.93,0.04,1,1,552.058,0.46891792381815317,0,Kepler-1017 b
3075,2.58,7.18,2.3,49.1013514,0.253,5518.0,0.88,0.91,-0.05,1,1,1010.01,0.3950816421720356,0,Kepler-1018 b
3076,2.33,6.04,2.62,13.47469571,0.1034,5431.0,0.86,0.89,-0.05,1,1,810.082,0.41267751013056947,0,Kepler-1021 b
3077,2.63,7.41,2.24,62.1387714,0.301,5494.0,0.89,0.93,0.05,1,1,694.175,0.39481439401052,0,Kepler-1023 b
3078,3.91,14.5,1.33,66.4162133,0.3033,5143.0,0.78,0.81,-0.1,1,1,1087.4,0.3213431436670891,0,Kepler-1024 b
3079,1.98,4.58,3.24,37.3229493,0.3344,6089.0,1.13,1.09,-0.03,1,1,803.776,0.4817028830616293,0,Kepler-1025 b
3080,3.486,9.8,1.28,15.9653287,0.13223,6009.0,1.49,1.21,0.16,1,2,494.832,0.31054669663545753,0,Kepler-103 b
3081,5.45,38.0,1.29,179.60978,0.6639,6009.0,1.49,1.21,0.16,1,2,494.832,0.35938243584450397,0,Kepler-103 c
3082,0.87,0.59,4.92,1.22621732,0.0218,6011.0,1.12,1.09,0.03,1,1,682.882,0.7152225157628042,0,Kepler-1031 b
3083,2.51,6.85,2.38,7.56052806,0.0761,5547.0,0.92,0.94,0.06,1,1,1455.5,0.3877028161538881,0,Kepler-1033 b
3084,1.17,1.71,5.87,2.71407755,0.0386,5763.0,0.97,0.98,-0.03,1,1,562.116,0.717013649473476,0,Kepler-1035 b
3085,3.01,9.32,1.88,122.8808058,0.4629,5533.0,0.89,0.95,0.04,1,1,489.435,0.38882286202788247,0,Kepler-1036 b
3086,2.08,4.98,3.04,201.1214,0.6559,5694.0,0.96,0.98,0.01,1,1,482.119,0.5387868644095445,0,Kepler-1040 b
3087,2.94,8.96,1.94,24.7576421,0.1688,5957.0,1.08,1.06,0.01,1,1,1485.82,0.3535067603225773,0,Kepler-1041 b
3088,2.55,7.04,2.33,38.5053398,0.2159,5629.0,0.9,0.92,-0.11,1,1,903.332,0.394178058996785,0,Kepler-1043 b
3089,2.67,7.61,2.2,6.77408868,0.0741,5985.0,1.11,1.08,0.04,1,1,1278.96,0.3704754648043274,0,Kepler-1044 b
3090,2.69,7.7,2.17,26.41045478,0.1616,5301.0,0.82,0.86,-0.03,1,1,942.485,0.3751401455997814,0,Kepler-1045 b
3091,1.71,3.57,3.92,14.37508035,0.1167,5913.0,1.04,1.04,0.0,1,1,721.534,0.5412093535064203,0,Kepler-1046 b
3092,2.09,5.02,3.02,56.1886887,0.2939,5754.0,1.13,1.08,0.29,1,2,817.647,0.4672294903915289,0,Kepler-1047 b
3093,0.99,0.937,5.31,3.18897601,0.0434,5754.0,1.13,1.08,0.29,1,2,817.647,0.7751694969873246,0,Kepler-1047 c
3094,4.81,5.1,0.252,5.4122,0.066,6397.0,1.58,1.28,-0.22,1,2,459.223,0.26020482197107775,0,Kepler-105 b
3095,1.6,3.19,4.28,15.3787546,0.1313,6010.0,1.13,1.09,0.03,1,2,490.488,0.5774805703405662,0,Kepler-1050 b
3096,1.48,2.79,4.73,21.1284569,0.1622,6010.0,1.13,1.09,0.03,1,2,490.488,0.6255244467505772,0,Kepler-1050 c
3097,3.4,11.5,1.61,25.96200249,0.1891,6675.0,1.73,1.43,0.04,1,1,829.343,0.32614102833652153,0,Kepler-1051 b
3098,2.93,8.91,1.95,34.8538276,0.2046,5888.0,1.03,1.03,0.0,1,2,943.444,0.35798288568729314,0,Kepler-1052 b
3099,2.63,7.41,2.24,4.30655689,0.054,6209.0,1.34,1.22,0.09,1,1,1090.51,0.3735271083184401,0,Kepler-1054 b
3100,3.01,9.32,1.88,27.495606,0.1629,6127.0,1.2,1.12,0.02,1,1,982.51,0.3493671633000075,0,Kepler-1056 b
3101,3.36,11.2,1.62,14.08827448,0.1138,5987.0,1.1,1.07,0.01,1,1,1201.82,0.32346222022170157,0,Kepler-1057 b
3102,2.38,6.26,2.55,46.8779367,0.2495,5797.0,0.99,0.99,-0.03,1,1,946.565,0.418072163308121,0,Kepler-1060 b
3103,1.98,4.58,3.24,2.75798267,0.0384,6067.0,1.07,1.09,-0.03,1,1,543.375,0.4694391974163052,0,Kepler-1061 b
3104,1.49,2.83,4.7,14.07971466,0.1176,5945.0,1.14,1.09,0.09,2,1,343.226,0.6194176868591753,0,Kepler-1063 b
3105,3.73,13.4,1.42,3.60930891,0.0455,5635.0,0.93,0.94,-0.01,1,2,1122.48,0.3042587217355158,0,Kepler-1065 b
3106,2.36,6.17,2.58,1.93155984,0.0299,5762.0,0.98,0.98,-0.03,1,1,344.251,0.4046868388672203,0,Kepler-1066 b
3107,1.747,3.7,3.81,5.4258399,0.0601,5594.0,0.93,0.98,0.16,1,2,667.693,0.5272322902410165,0,Kepler-1067 c
3108,3.63,12.8,1.47,16.92344113,0.1309,5806.0,1.01,1.01,0.03,1,1,1473.61,0.31258921708780146,0,Kepler-1068 b
3109,1.6,3.19,4.28,23.8990296,0.1685,5722.0,0.98,0.99,0.04,1,1,695.967,0.5804991927950763,0,Kepler-1069 b
3110,2.903,14.1,3.18,14.749143,0.12638,5854.0,1.45,1.24,0.321,1,4,525.997,0.39577493049442575,0,Kepler-107 e
3111,1.73,3.64,3.86,6.2216147,0.0693,6261.0,1.32,1.21,0.03,1,1,939.001,0.5324433967060717,0,Kepler-1070 b
3112,2.38,6.26,2.55,6.1799844,0.0615,5215.0,0.81,0.86,0.01,1,1,1042.27,0.40337156324049556,0,Kepler-1071 b
3113,1.58,3.12,4.35,1.5690665,0.0269,6199.0,1.32,1.2,0.07,1,1,982.716,0.5798397680959794,0,Kepler-1072 b
3114,2.77,8.1,2.09,34.3511874,0.2101,5816.0,1.02,1.02,0.03,1,1,1101.42,0.3706878915330674,0,Kepler-1077 b
3115,1.9,4.27,3.42,3.00725242,0.0388,5612.0,0.92,0.94,-0.01,1,1,2481.71,0.48727456880577763,0,Kepler-1078 b
3116,1.63,3.29,4.17,13.24503188,0.1092,5758.0,1.36,1.08,0.21,1,1,591.098,0.5660585617928587,0,Kepler-1079 b
3117,8.65,56.0,0.475,49.183921,0.292,5854.0,2.19,1.25,0.326,2,2,338.732,0.27412800715559943,0,Kepler-108 b
3118,8.18,50.9,0.511,190.323494,0.721,5854.0,2.19,1.25,0.326,2,2,338.732,0.3412802982326582,0,Kepler-108 c
3119,3.28,10.8,1.68,77.2548396,0.3781,5956.0,1.16,1.1,0.09,1,1,1382.82,0.3519468231720592,0,Kepler-1080 b
3120,1.12,1.46,5.71,1.5432066,0.0257,5923.0,1.14,1.03,-0.06,1,1,739.557,0.7402369007588621,0,Kepler-1082 b
3121,1.11,1.41,5.67,2.05333679,0.0324,6113.0,1.28,1.12,-0.02,1,1,405.533,0.7457223204723092,0,Kepler-1084 b
3122,7.22,41.2,0.602,219.3217528,0.7391,6000.0,1.14,1.11,0.08,1,2,1364.53,0.36099162304581617,0,Kepler-1085 b
3123,3.268,10.7,1.68,56.7771,0.3002,5816.0,1.08,1.05,0.07,1,2,1364.53,0.3440977186767415,0,Kepler-1085 c
3124,1.42,2.6,4.99,23.12748644,0.1602,5975.0,1.08,1.08,0.05,1,1,280.629,0.6529720143679553,0,Kepler-1088 b
3125,2.49,4.9,1.7,6.4816307,0.0701,5950.0,1.39,1.09,-0.02,1,2,474.861,0.36689264142197237,0,Kepler-109 b
3126,2.65,8.2,2.4,21.22265,0.1546,5950.0,1.39,1.09,-0.02,1,2,474.861,0.38354105152597157,0,Kepler-109 c
3127,3.293,10.9,1.68,42.42720032,0.2274,5330.0,1.01,0.87,0.18,1,2,858.77,0.33772689322522226,0,Kepler-1090 c
3128,1.46,2.73,4.82,1.43474156,0.0252,5851.0,1.03,1.01,0.0,1,1,914.299,0.6276359069015748,0,Kepler-1091 b
3129,2.07,4.94,3.06,58.6017925,0.2996,5862.0,1.0,0.99,-0.09,1,1,981.233,0.471987140155869,0,Kepler-1092 b
3130,1.95,4.46,3.31,25.0824626,0.1685,6166.0,1.2,1.13,-0.01,1,2,1072.88,0.4838593244809322,0,Kepler-1093 b
3131,1.96,4.5,3.28,89.722292,0.394,6166.0,1.2,1.13,-0.01,1,2,1072.88,0.5067906014981584,0,Kepler-1093 c
3132,3.18,10.2,1.74,78.1000231,0.3625,6112.0,1.21,1.14,0.06,1,1,1291.01,0.35770483677542414,0,Kepler-1094 b
3133,1.3,2.24,5.6,2.54307286,0.0358,5794.0,0.99,0.99,-0.02,1,1,1049.19,0.6983555723561398,0,Kepler-1098 b
3134,2.83,8.4,2.04,2.16845259,0.0337,5837.0,1.0,1.01,-0.02,1,1,1022.8,0.3544003470319239,0,Kepler-1099 b
3135,1.75,3.71,3.8,6.42200058,0.0684,6247.0,1.34,1.21,0.05,1,1,693.618,0.5266551707304963,0,Kepler-1100 b
3136,2.47,6.66,2.43,81.3151059,0.3483,5614.0,0.91,0.94,-0.04,1,1,742.473,0.42044265266488273,0,Kepler-1101 b
3137,2.66,7.56,2.21,51.3285623,0.2731,5724.0,0.94,0.96,-0.08,1,1,1246.05,0.3876449843237963,0,Kepler-1102 b
3138,2.27,5.77,2.71,19.79191978,0.1473,6092.0,1.15,1.11,-0.01,1,1,1331.92,0.42359758843038336,0,Kepler-1103 b
3139,1.23,2.04,6.02,5.03728015,0.0628,6417.0,1.41,1.3,0.13,1,1,530.658,0.6930390580846789,0,Kepler-1104 b
3140,1.65,3.36,4.11,1.25275217,0.0239,6104.0,1.17,1.11,0.0,1,1,1090.7,0.5556054004849772,0,Kepler-1106 b
3141,2.19,5.43,2.84,37.6467384,0.2466,5893.0,1.06,1.05,0.04,1,1,685.087,0.4426671088227438,0,Kepler-1109 b
3142,1.58,3.12,4.35,3.341815,0.046,5952.0,1.16,1.17,0.28,1,2,657.223,0.5804389534549691,0,Kepler-111 b
3143,7.084,222.47988,3.42,224.77833,0.751,5914.0,1.15,1.12,0.237,1,2,657.223,0.45578053311213185,0,Kepler-111 c
3144,2.0,4.66,3.2,8.79617863,0.0872,6077.0,1.15,1.1,0.02,1,1,841.536,0.46742459046450163,0,Kepler-1111 b
3145,3.02,9.38,1.87,14.36267939,0.1239,6496.0,1.54,1.34,0.04,1,1,1671.28,0.3439405587909396,0,Kepler-1112 b
3146,2.81,8.3,2.06,42.3004954,0.2415,5931.0,1.17,1.12,0.18,1,1,1073.88,0.37045279291840855,0,Kepler-1113 b
3147,1.7,3.53,3.95,23.5540725,0.2134,8480.0,1.73,1.6,-0.51,1,1,983.245,0.5474660674425843,0,Kepler-1115 b
3148,2.54,6.99,2.34,41.6977827,0.233,5641.0,0.93,0.95,0.01,1,1,1008.57,0.3964252904809779,0,Kepler-1116 b
3149,1.11,1.41,5.67,4.79028459,0.0546,5612.0,0.93,0.95,0.03,1,1,568.487,0.7466498552808986,0,Kepler-1117 b
3150,2.74,7.95,2.12,38.6715075,0.2079,5688.0,0.97,0.96,0.0,1,1,888.325,0.374998293391476,0,Kepler-1118 b
3151,1.92,4.35,3.38,8.3265153,0.0812,6083.0,1.17,1.11,0.03,1,1,1757.23,0.48475483868664454,0,Kepler-1119 b
3152,1.91,4.31,3.4,13.15141081,0.1187,6231.0,1.59,1.29,0.12,1,1,482.047,0.4885816165820809,0,Kepler-1121 b
3153,2.04,4.82,3.12,42.1917357,0.2315,5544.0,0.89,0.92,-0.03,1,1,1230.42,0.47148372248757814,0,Kepler-1122 b
3154,1.67,3.43,4.05,4.33946454,0.0497,5500.0,0.9,0.93,0.05,1,1,704.323,0.5504038754467176,0,Kepler-1123 b
3155,1.84,4.04,3.56,17.6700642,0.1348,5683.0,0.94,0.95,-0.09,1,1,2011.41,0.5065895060358134,0,Kepler-1125 b
3156,1.96,4.5,3.28,5.12330347,0.0556,5664.0,0.95,0.97,0.04,1,1,842.459,0.4743777786791707,0,Kepler-1127 b
3157,3.65,12.9,1.46,61.6178167,0.302,5543.0,0.91,0.94,0.04,1,1,1083.41,0.3285421926746031,0,Kepler-1128 b
3158,2.96,9.06,1.92,24.3397804,0.1644,5831.0,1.0,1.0,-0.04,1,2,1183.88,0.3517764010035876,0,Kepler-1129 b
3159,2.73,7.9,2.13,76.5369586,0.3528,5831.0,1.0,1.0,-0.04,1,2,1183.88,0.3908046187440812,0,Kepler-1129 c
3160,1.59,3.15,4.31,3.53232449,0.0459,5851.0,1.04,1.03,0.05,1,1,1030.7,0.5766931357308379,0,Kepler-1131 b
3161,2.35,6.12,2.59,62.8916228,0.2881,5298.0,0.83,0.87,-0.01,1,1,867.931,0.42829387748387937,0,Kepler-1132 b
3162,1.97,4.54,3.26,11.55562343,0.0983,5569.0,0.9,0.93,-0.02,1,1,753.135,0.47451152107141076,0,Kepler-1133 b
3163,1.85,4.08,3.54,76.957857,0.3436,5656.0,0.94,0.96,0.02,1,1,1314.64,0.52699253990708,0,Kepler-1135 b
3164,2.2,5.48,2.83,23.9210791,0.1871,6807.0,1.84,1.5,0.05,1,1,921.778,0.43627212603928145,0,Kepler-1137 b
3165,1.7,3.53,3.95,3.17060005,0.0415,5582.0,0.92,0.95,0.04,1,1,872.328,0.5403667461649283,0,Kepler-1138 b
3166,1.19,1.81,5.9,0.81316672,0.0165,5550.0,0.91,0.94,0.05,1,1,495.156,0.7091083241715693,0,Kepler-1139 b
3167,0.82,0.477,4.75,2.34451194,0.0345,5791.0,1.07,1.01,0.04,1,1,393.642,0.6922258024427701,0,Kepler-1141 b
3168,1.47,2.76,4.77,18.3027248,0.1343,5685.0,0.96,0.97,0.02,1,1,1273.51,0.6287041672847856,0,Kepler-1142 b
3169,1.99,4.62,3.22,17.14647302,0.1291,5753.0,0.96,0.98,-0.03,1,1,1140.57,0.47235891675709313,0,Kepler-1144 b
